b_over_bcrit,b,deflection_rad,deflection_deg,gr_weak_field_rad,newtonian_rad
5.282051282051282,13.72317178304572,0.16379618432735565,9.38483006230436,0.14573890290223562,0.07286945145111781
5.384615384615385,13.989641138056317,0.16028701652298105,9.183769557510505,0.1429629237993359,0.07148146189966795
5.487179487179487,14.256110493066913,0.15692549084815566,8.991168323618144,0.14029071961617073,0.07014535980808537
5.589743589743589,14.522579848077509,0.15370245567671192,8.806502011072196,0.13771657797183734,0.06885828898591867
5.692307692307692,14.789049203088105,0.1506095033361281,8.629288895721633,0.135235198188561,0.0676175990942805
5.794871794871795,15.055518558098703,0.1476388942537885,8.459085532720342,0.13284165485779,0.066420827428895
5.897435897435898,15.3219879131093,0.14478349253367595,8.295483065343499,0.1305313652080893,0.06526568260404465
6.0,15.588457268119896,0.14203670789799894,8.138103898487826,0.12830005981991682,0.06415002990995841
6.482758620689655,16.842700956359426,0.130395555448636,7.471114994470949,0.11874580004609325,0.059372900023046626
6.9655172413793105,18.09694464459896,0.12052113951457732,6.905352636292656,0.1105158931122056,0.0552579465561028
7.448275862068964,19.35118833283849,0.11203907065179841,6.4193658889160945,0.10335282596604413,0.051676412983022064
7.931034482758621,20.605432021078023,0.10467389028122653,5.997372138329726,0.0970617843855023,0.04853089219275115
8.413793103448276,21.859675709317557,0.0982183836933399,5.627498856224923,0.09149266560928494,0.04574633280464247
8.89655172413793,23.113919397557087,0.09251365900949038,5.300642208556242,0.08652794732040903,0.04326397366020451
9.379310344827587,24.36816308579662,0.08743582465036503,5.009703730711843,0.08207430297303503,0.041037151486517515
9.862068965517242,25.622406774036154,0.0828868480940459,4.7490665729308015,0.07805667975057877,0.039028339875289385
10.344827586206897,26.876650462275684,0.07878813883869551,4.514227831148016,0.07441403469555176,0.03720701734777588
10.827586206896552,28.130894150515214,0.07507595332944161,4.301535268698146,0.07109621149256538,0.03554810574628269
11.310344827586206,29.385137838754744,0.07169804499313148,4.107995377445517,0.06806161709959004,0.03403080854979502
11.793103448275861,30.639381526994278,0.06861118265334243,3.9311311934377264,0.06527546903118576,0.03263773451559288
12.275862068965518,31.89362521523381,0.06577928541256828,3.7688754335266244,0.06270845620411665,0.031354228102058325
12.758620689655173,33.147868903473345,0.06317200240529441,3.619489121213655,0.06033570380720413,0.030167851903602064
13.24137931034483,34.40211259171288,0.06076361822816434,3.481498872418014,0.05813596460589981,0.029067982302949904
13.724137931034486,35.65635627995241,0.05853220020776018,3.3536480375194184,0.05609098092629529,0.028045490463147645
14.206896551724139,36.91059996819194,0.05645892711931433,3.234858239773418,0.054184976720061964,0.027092488360030982
14.689655172413794,38.16484365643147,0.05452755649566576,3.124198854362805,0.05240424978559983,0.026202124892799914
15.172413793103447,39.419087344671,0.05272399707509168,3.02086251146285,0.050736841837876204,0.025368420918938102
15.655172413793103,40.67333103291053,0.05103596411885469,2.9241453473914794,0.0491722696226113,0.02458613481130565
16.13793103448276,41.92757472115007,0.049452698988083466,2.8334309375480595,0.04770130429202035,0.023850652146010176
16.620689655172413,43.18181840938959,0.04796473882755814,2.74817710026635,0.04631578922959654,0.02315789461479827
17.10344827586207,44.43606209762913,0.04656372754320692,2.667905066622822,0.04500848872714824,0.02250424436357412
17.586206896551722,45.69030578586866,0.045242258335017826,2.5921904582370923,0.043772961585618685,0.021886480792809342
18.06896551724138,46.9445494741082,0.043993742683611003,2.5206557807554546,0.04260345497836932,0.02130172748918466
18.551724137931036,48.19879316234773,0.04281230026547078,2.45296411645829,0.04149481488599541,0.020747407442997703
19.03448275862069,49.45303685058726,0.04169266634345936,2.388813818127356,0.040442410160625955,0.020221205080312978
19.517241379310345,50.70728053882679,0.04063011323296095,2.327934009387299,0.03944206785983309,0.019721033929916545
20.0,51.96152422706632,0.039620383484951116,2.2700807563775274,0.03849001794597505,0.019245008972987525
