step,time,drift_vv,drift_rk4
4838,241.9,0.0013520871165688842,0.047876945651538716
4839,241.95000000000002,0.0013212669771899418,0.04787694376637323
4840,242.0,0.0012902769602879541,0.04787694200745476
4841,242.05,0.0012607038769296437,0.047876940673992806
4842,242.10000000000002,0.0012343565930656368,0.04787693980538387
4843,242.15,0.0012130734890003336,0.04787693933210613
4844,242.20000000000002,0.0011984775985679442,0.04787693915441504
4845,242.25,0.0011917284200815867,0.047876939177930115
4846,242.3,0.0011933317447731255,0.04787693932626998
4847,242.35000000000002,0.0012030598798216296,0.04787693954282499
4848,242.4,0.001220004687004258,0.04787693978814391
4849,242.45000000000002,0.0012427465304250516,0.04787694003611445
4850,242.5,0.001269590478887642,0.04787694027031048
4851,242.55,0.0012988093871407033,0.047876940480989234
4852,242.60000000000002,0.0013288432730573186,0.04787694066278171
4853,242.65,0.001358427356330173,0.04787694081301711
4854,242.70000000000002,0.0013866455513692017,0.0478769409305184
4855,242.75,0.001412923561658696,0.047876941014755876
4856,242.8,0.001436983198099407,0.04787694106524164
4857,242.85000000000002,0.0014587789108849935,0.04787694108109181
4858,242.9,0.0014784324303052745,0.04787694106068056
4859,242.95000000000002,0.0014961751770808192,0.047876941001348795
4860,243.0,0.0015123027594671232,0.047876940899137035
4861,243.05,0.0015271421873989145,0.04787694074849803
4862,243.10000000000002,0.0015410303471946833,0.04787694054199901
4863,243.15,0.0015543013754939338,0.04787694026997077
4864,243.20000000000002,0.0015672803697366405,0.04787693992010729
4865,243.25,0.001580280973419508,0.04787693947699633
4866,243.3,0.0015936044793882819,0.04787693892158924
4867,243.35000000000002,0.0016075379763248465,0.047876938230591366
4868,243.4,0.0016223485084713625,0.047876937375780554
4869,243.45000000000002,0.0016382689543006702,0.0478769363232705
4870,243.5,0.001655468935233884,0.04787693503275074
4871,243.55,0.001673999848027519,0.04787693345674247
4872,243.60000000000002,0.0016936959416478281,0.04787693153999253
4873,243.65,0.0017140014592224658,0.04787692921916312
4874,243.70000000000002,0.0017336747146476773,0.04787692642308463
4875,243.75,0.0017502907398410877,0.04787692307403484
4876,243.8,0.001759424117284398,0.04787691909068619
4877,243.85000000000002,0.0017533525896290237,0.04787691439367582
4878,243.9,0.0017191240015893086,0.04787690891498894
4879,243.95000000000002,0.0016360092899423229,0.04787690261237809
4880,244.0,0.001473055402724623,0.047876895489169534
4881,244.05,0.001189271583948348,0.04787688761675822
4882,244.10000000000002,0.000742443554933188,0.0478768791488389
4883,244.15,0.00011586841111812076,0.047876870297614345
4884,244.20000000000002,0.0006337099230824306,0.04787686120391689
4885,244.25,0.0013345913768373547,0.047876851565759174
4886,244.3,0.001735619354675455,0.04787683979681437
4887,244.35000000000002,0.0016554085122908256,0.04787682142934527
4888,244.4,0.0011276249518537196,0.047876786673296035
4889,244.45000000000002,0.00037186725105797173,0.04787671798471215
4890,244.5,0.0003730887966262952,0.047876590774306074
4891,244.55,0.0009700102193532307,0.04787638342700065
4892,244.60000000000002,0.0013888025206238194,0.047876102049185486
4893,244.65,0.0016576395719902438,0.047875812051814085
4894,244.70000000000002,0.0018203764651085119,0.04787564364432775
4895,244.75,0.0019159670632303912,0.04787573504203475
4896,244.8,0.0019730139993014667,0.04787613510717529
4897,244.85000000000002,0.002010782068414206,0.047876756118668554
4898,244.9,0.002041837870896824,0.04787743144183471
4899,244.95000000000002,0.0020744599380555337,0.04787801838564371
4900,245.0,0.0021143614266774385,0.04787845386572163
4901,245.05,0.002165721091625955,0.047878743434870204
4902,245.10000000000002,0.0022315371169100684,0.047878923669921886
4903,245.15,0.002313102552545143,0.04787903328073674
4904,245.20000000000002,0.0024079108792775905,0.04787910122554667
4905,245.25,0.0025042619507993588,0.04787914570339341
4906,245.3,0.002568664817242715,0.04787917702338651
4907,245.35000000000002,0.0025180364686929794,0.047879200678173084
4908,245.4,0.0021636615256451176,0.04787921951710682
4909,245.45000000000002,0.0011216795377790452,0.047879235031683544
4910,245.5,0.0012307449347442575,0.047879248041760684
4911,245.55,0.005379431617690758,0.04787925903887169
4912,245.60000000000002,0.010311045525290125,0.04787926835131047
4913,245.65,0.012607049394206754,0.047879276222208444
4914,245.70000000000002,0.01003589475059102,0.04787928284678778
4915,245.75,0.005087692189849474,0.04787928839070903
4916,245.8,0.001072108503205698,0.04787929299945225
4917,245.85000000000002,0.0011540232764882512,0.0478792968032039
4918,245.9,0.00211698717808662,0.04787929991932202
4919,245.95000000000002,0.0024272981894323926,0.04787930245346497
4920,246.0,0.002452347032107783,0.047879304500058256
4921,246.05,0.002370619097268026,0.04787930614253179
4922,246.10000000000002,0.0022599252054120444,0.04787930745357683
4923,246.15,0.0021512248247460143,0.04787930849558446
4924,246.20000000000002,0.0020551022523534533,0.04787930932129963
4925,246.25,0.001973758257724869,0.04787930997464765
4926,246.3,0.001906224335733324,0.04787931049170421
4927,246.35000000000002,0.0018505559680878022,0.047879310901712976
4928,246.4,0.0018047098597046363,0.047879311228098256
4929,246.45000000000002,0.001766858581830448,0.04787931148942591
4930,246.5,0.0017354718855980887,0.04787931170027052
4931,246.55,0.0017093072522813319,0.047879311871984236
4932,246.60000000000002,0.0016873703308147331,0.04787931201334304
4933,246.65,0.001668870069779399,0.047879312131095676
4934,246.70000000000002,0.0016531778114142436,0.04787931223040839
4935,246.75,0.0016397930392701055,0.04787931231522282
4936,246.8,0.0016283158389893977,0.04787931238854406
4937,246.85000000000002,0.0016184252097619129,0.047879312452659695
4938,246.9,0.0016098621580151614,0.04787931250931555
4939,246.95000000000002,0.001602416575656461,0.0478793125598489
4940,247.0,0.0015959170629668699,0.047879312605291956
4941,247.05,0.0015902230231542953,0.04787931264644041
4942,247.10000000000002,0.0015852185031913898,0.047879312683925083
4943,247.15,0.0015808073764891383,0.04787931271824169
4944,247.20000000000002,0.0015769095582388918,0.047879312749790105
4945,247.25,0.0015734580178351533,0.04787931277889815
4946,247.3,0.0015703964088645437,0.04787931280583807
4947,247.35000000000002,0.0015676771796953215,0.04787931283083759
4948,247.4,0.0015652600599143824,0.04787931285409402
4949,247.45000000000002,0.0015631108421955812,0.04787931287577644
4950,247.5,0.0015612003976522037,0.04787931289603441
4951,247.55,0.0015595038767802953,0.04787931291499979
4952,247.60000000000002,0.001558000058774648,0.04787931293279053
4953,247.65,0.0015566708202263207,0.04787931294951285
4954,247.70000000000002,0.0015555007005203494,0.04787931296526105
4955,247.75,0.0015544765461420582,0.047879312980118764
4956,247.8,0.0015535872199121791,0.04787931299416228
4957,247.85000000000002,0.001552823364172686,0.047879313007456695
4958,247.9,0.0015521772093016598,0.047879313020060627
4959,247.95000000000002,0.0015516424208629929,0.04787931303202252
4960,248.0,0.00155121398021245,0.04787931304337857
4961,248.05,0.0015508880946922036,0.047879313054160724
4962,248.10000000000002,0.001550662134613534,0.04787931306438717
4963,248.15,0.001550534595194696,0.047879313074063685
4964,248.20000000000002,0.0015505050824907208,0.04787931308318465
4965,248.25,0.0015505743231649263,0.047879313091731386
4966,248.3,0.0015507441988152082,0.04787931309966837
4967,248.35000000000002,0.001551017806402271,0.047879313106943426
4968,248.4,0.001551399547332158,0.047879313113485526
4969,248.45000000000002,0.0015518952488199924,0.04787931311920187
4970,248.5,0.0015525123224991028,0.047879313123974865
4971,248.55,0.0015532599668089736,0.047879313127663636
4972,248.60000000000002,0.001554149421708238,0.047879313130095
4973,248.65,0.0015551942867244627,0.04787931313106825
4974,248.70000000000002,0.001556410916573557,0.047879313130346345
4975,248.75,0.0015578189126797953,0.047879313127657856
4976,248.8,0.0015594417343124025,0.047879313122692994
4977,248.85000000000002,0.0015613074601143904,0.047879313115103204
4978,248.9,0.0015634497401616231,0.047879313104502205
4979,248.95000000000002,0.00156590899121857,0.047879313090461915
4980,249.0,0.001568733904736719,0.04787931307252027
4981,249.05,0.0015719833601067607,0.04787931305017966
4982,249.10000000000002,0.0015757288671720813,0.04787931302291192
4983,249.15,0.0015800577056648288,0.04787931299016813
4984,249.20000000000002,0.0015850769902621116,0.04787931295138374
4985,249.25,0.0015909189762193373,0.04787931290599064
4986,249.3,0.001597748043861716,0.04787931285342343
4987,249.35000000000002,0.0016057699784118025,0.04787931279314067
4988,249.4,0.0016152444225237136,0.047879312724630155
4989,249.45000000000002,0.0016265017656551589,0.047879312647424885
4990,249.5,0.0016399663159487093,0.047879312561116494
4991,249.55,0.0016561884873901654,0.04787931246536254
4992,249.60000000000002,0.0016758901095145584,0.04787931235988772
4993,249.65,0.0017000291315766919,0.04787931224449371
4994,249.70000000000002,0.0017298934611214927,0.04787931211903827
4995,249.75,0.00176723933307232,0.04787931198343015
4996,249.8,0.001814499000588384,0.04787931183759558
4997,249.85000000000002,0.0018750984311219684,0.047879311681443645
4998,249.9,0.0019539530369046968,0.04787931151481936
4999,249.95000000000002,0.002058257184399791,0.04787931133743875
5000,250.0,0.002198767027889454,0.0478793111488185
5001,250.05,0.0023919217758435122,0.047879310948197785
5002,250.10000000000002,0.0026633874262448213,0.04787931073444155
5003,250.15,0.00305392324031497,0.04787931050594334
5004,250.20000000000002,0.0036284826937635693,0.04787931026052193
5005,250.25,0.004486747252270191,0.047879309995306
5006,250.3,0.005754704844346516,0.04787930970662138
5007,250.35000000000002,0.007432939018029024,0.04787930938986639
5008,250.4,0.008439333957202774,0.04787930903938279
5009,250.45000000000002,0.0020640714292979702,0.04787930864832123
5010,250.5,0.03186814217143278,0.04787930820849101
5011,250.55,0.06467601135952614,0.0478793077101976
5012,250.60000000000002,0.021721976942138774,0.04787930714207203
5013,250.65,0.004779166369238143,0.04787930649088737
5014,250.70000000000002,0.008414727069386164,0.04787930574137209
5015,250.75,0.0070300522139319244,0.04787930487603591
5016,250.8,0.005416513575177844,0.047879303875045715
5017,250.85000000000002,0.004246015297540222,0.047879302716181904
5018,250.9,0.0034592502809778136,0.04787930137497143
5019,250.95000000000002,0.0029319002596090906,0.04787929982509126
5020,251.0,0.0025722539452484186,0.04787929803922047
5021,251.05,0.0023214151300139704,0.04787929599052789
5022,251.10000000000002,0.002142488709870074,0.04787929365507223
5023,251.15,0.00201218849206923,0.04787929101535981
5024,251.20000000000002,0.001915547434345683,0.047879288065171076
5025,251.25,0.0018427376355055574,0.0478792848153181
5026,251.3,0.0017871650509787961,0.04787928129891803
5027,251.35000000000002,0.0017443137212320606,0.04787927757232865
5028,251.4,0.0017110316478159448,0.04787927370327227
5029,251.45000000000002,0.0016850804064122214,0.047879269729223704
5030,251.5,0.0016648450266722051,0.0478792655556667
5031,251.55,0.0016491430376125583,0.04787926074590747
5032,251.60000000000002,0.0016370958743343403,0.04787925413953846
5033,251.65,0.0016280399447610534,0.047879243250749826
5034,251.70000000000002,0.0016214629281908568,0.04787922349873243
5035,251.75,0.0016169557371239402,0.047879187603322125
5036,251.8,0.0016141733595924385,0.04787912600406456
5037,251.85000000000002,0.0016127992455187722,0.04787902974125767
5038,251.9,0.0016125083914688948,0.04787889706587463
5039,251.95000000000002,0.0016129239863426218,0.04787874272047654
5040,252.0,0.0016135614528511983,0.04787860400084838
5041,252.05,0.0016137519515153269,0.04787853426299457
5042,252.10000000000002,0.0016125349656603589,0.04787858014510392
5043,252.15,0.0016085068251455122,0.0478787542984858
5044,252.20000000000002,0.0015996101502227305,0.04787902526856187
5045,252.25,0.0015828513000907432,0.04787933408501334
5046,252.3,0.0015539459667389018,0.047879623715057655
5047,252.35000000000002,0.0015069310113524435,0.04787985964733998
5048,252.4,0.0014338675448921396,0.04788003278420761
5049,252.45000000000002,0.0013249278181426067,0.04788015078317787
5050,252.5,0.001169421498632258,0.04788022765498688
5051,252.55,0.000958593793261203,0.04788027694443961
5052,252.60000000000002,0.0006909826745351981,0.04788030897755893
5053,252.65,0.0003800415856299483,0.04788033062845515
5054,252.70000000000002,6.093101741466058e-05,0.04788034608753689
5055,252.75,0.0002101716938331356,0.04788035776521048
5056,252.8,0.0003707240283980265,0.04788036700297901
5057,252.85000000000002,0.00037796945815693684,0.047880374543277815
5058,252.9,0.0002308594135258828,0.047880380809098046
5059,252.95000000000002,2.9490049060071503e-05,0.04788038605863957
5060,253.0,0.0003411490044944666,0.04788039046605851
5061,253.05,0.0006476122968196868,0.047880394161581435
5062,253.10000000000002,0.000912921335457432,0.04788039725051424
5063,253.15,0.0011227882780725515,0.04788039982180962
5064,253.20000000000002,0.0012780203579809992,0.04788040195172167
5065,253.25,0.0013869337972073194,0.047880403705224076
5066,253.3,0.0014599516714804076,0.04788040513646043
5067,253.35000000000002,0.0015067460727018988,0.04788040628876498
5068,253.4,0.0015351639632119056,0.047880407194543846
5069,253.45000000000002,0.0015511084660497969,0.0478804078751914
5070,253.5,0.0015588164082336892,0.04788040834126817
5071,253.55,0.0015612349795378361,0.04788040859324629
5072,253.60000000000002,0.0015603690194471366,0.04788040862317584
5073,253.65,0.0015575585738268859,0.04788040841771975
5074,253.70000000000002,0.0015536851846054333,0.04788040796286085
5075,253.75,0.001549318933027457,0.04788040725043258
5076,253.8,0.0015448205977271394,0.04788040628609179
5077,253.85000000000002,0.0015404114715072347,0.047880405097803155
5078,253.9,0.0015362205469944268,0.0478804037431387
5079,253.95000000000002,0.0015323161405090286,0.04788040231315873
5080,254.0,0.001528726924295147,0.04788040093060267
5081,254.05,0.00152545578888822,0.047880399740794756
5082,254.10000000000002,0.0015224888612741694,0.047880398895272305
5083,254.15,0.0015198012467780538,0.04788039853030521
5084,254.20000000000002,0.00151736054672188,0.047880398744479837
5085,254.25,0.001515128856026257,0.047880399580646625
5086,254.3,0.001513063712788307,0.04788040101694403
5087,254.35000000000002,0.0015111183191669757,0.04788040296943469
5088,254.4,0.0015092412556724044,0.04788040530576946
5089,254.45000000000002,0.0015073758538775267,0.047880407866367485
5090,254.5,0.0015054593663046223,0.04788041048796304
5091,254.55,0.0015034220720189857,0.0478804130244099
5092,254.60000000000002,0.0015011864802982995,0.04788041536115967
5093,254.65,0.0014986668425716148,0.047880417422032515
5094,254.70000000000002,0.0014957692547092833,0.04788041916888525
5095,254.75,0.0014923927263024003,0.047880420596157026
5096,254.8,0.0014884317045830448,0.047880421722666724
5097,254.85000000000002,0.0014837806529803205,0.0478804225828161
5098,254.9,0.0014783413683570601,0.04788042321871412
5099,254.95000000000002,0.0014720337261315034,0.04788042367401554
5100,255.0,0.0014648103930646774,0.04788042398970823
5101,255.05,0.0014566756444699047,0.04788042420165967
5102,255.10000000000002,0.0014477076599668974,0.04788042433956712
5103,255.15,0.0014380824760587964,0.047880424426872396
5104,255.20000000000002,0.001428096172489688,0.04788042448128382
5105,255.25,0.0014181800817034656,0.04788042451560383
5106,255.3,0.0014089023250844332,0.047880424538642725
5107,255.35000000000002,0.0014009485465911432,0.04788042455611466
5108,255.4,0.0013950761692293325,0.04788042457141456
5109,255.45000000000002,0.0013920403611842897,0.04788042458627651
5110,255.5,0.001392495833396597,0.04788042460129346
5111,255.55,0.0013968850219297324,0.047880424616325704
5112,255.60000000000002,0.0014053274651881155,0.047880424630798495
5113,255.65,0.0014175244179164758,0.04788042464393299
5114,255.70000000000002,0.0014326853386507662,0.047880424654912615
5115,255.75,0.0014494695912072007,0.04788042466301155
5116,255.8,0.0014659206232981938,0.04788042466770553
5117,255.85000000000002,0.001479355305286018,0.04788042466876274
5118,255.9,0.0014861621063127696,0.0478804246663516
5119,255.95000000000002,0.0014814623645924348,0.047880424661148474
5120,256.0,0.0014586061421831087,0.04788042465447077
5121,256.05,0.0014085249125392997,0.047880424648435095
5122,256.1,0.0013190835667183922,0.04788042464614071
5123,256.15000000000003,0.0011748242625283073,0.047880424651870986
5124,256.2,0.0009579370752951582,0.04788042467129352
5125,256.25,0.0006518833543539263,0.04788042471161316
5126,256.3,0.00024940456823281784,0.04788042478160523
5127,256.35,0.00023454340660555988,0.04788042489139403
5128,256.40000000000003,0.0007488406981700107,0.04788042505175374
5129,256.45,0.0012025305201314633,0.04788042527261594
5130,256.5,0.0014857456385494376,0.0478804255603103
5131,256.55,0.0015159478733367566,0.04788042591291138
5132,256.6,0.001282631020973414,0.04788042631297546
5133,256.65000000000003,0.0008538893383822608,0.04788042671700565
5134,256.7,0.00033870590657440546,0.04788042704143727
5135,256.75,0.0001630750663705697,0.047880427146141574
5136,256.8,0.0005897356331177147,0.047880426818728825
5137,256.85,0.0009191548046931651,0.04788042576664737
5138,256.90000000000003,0.001155676609268273,0.04788042362866204
5139,256.95,0.0013157703341763428,0.047880420020878424
5140,257.0,0.001418386291544712,0.04788041463094592
5141,257.05,0.0014802544705295308,0.047880407361540644
5142,257.1,0.0015144075518933116,0.04788039849688862
5143,257.15000000000003,0.0015302911507397924,0.047880388829012084
5144,257.2,0.001534443845147636,0.04788037965448772
5145,257.25,0.0015312512334892021,0.04788037257001835
5146,257.3,0.0015235855307940763,0.04788036907533503
5147,257.35,0.001513289341488622,0.047880370108589435
5148,257.40000000000003,0.0015015197879102902,0.047880375716010615
5149,257.45,0.001488984625434193,0.04788038502067198
5150,257.5,0.0014761007135984682,0.04788039650914871
5151,257.55,0.0014630989512832494,0.04788040849478158
5152,257.6,0.0014500932139113703,0.047880419550465056
5153,257.65000000000003,0.0014371254533547288,0.047880428760422374
5154,257.7,0.001424195153259473,0.047880435757810286
5155,257.75,0.0014112785614342524,0.047880440609660464
5156,257.8,0.00139834124966948,0.0478804436423327
5157,257.85,0.0013853463176106099,0.04788044528097217
5158,257.90000000000003,0.0013722597614470122,0.047880445938116196
5159,257.95,0.0013590540264135497,0.04788044595504023
5160,258.0,0.001345710453316574,0.047880445583117735
5161,258.05,0.001332221140859012,0.04788044498885251
5162,258.1,0.0013185906234663048,0.04788044426926354
5163,258.15000000000003,0.0013048376667613155,0.0478804434691721
5164,258.2,0.0012909973785799965,0.04788044259606292
5165,258.25,0.001277123701994431,0.04788044163095111
5166,258.3,0.0012632921910969868,0.04788044053510171
5167,258.35,0.0012496027789288878,0.04788043925305798
5168,258.40000000000003,0.0012361820545622442,0.047880437712448674
5169,258.45,0.0012231844111254603,0.04788043582086395
5170,258.5,0.0012107913530168817,0.047880433459746165
5171,258.55,0.0011992082998856107,0.047880430474813766
5172,258.6,0.001188658422356521,0.047880426662044465
5173,258.65000000000003,0.001179373387941998,0.047880421747518734
5174,258.7,0.0011715813492729637,0.04788041535861512
5175,258.75,0.0011654930004029328,0.047880406982783584
5176,258.8,0.0011612869666895354,0.047880395908651355
5177,258.85,0.0011590960806255363,0.04788038114246014
5178,258.90000000000003,0.0011589961510591216,0.047880361291779375
5179,258.95,0.0011609986210353352,0.04788033441056789
5180,259.0,0.0011650480523321646,0.04788029781244167
5181,259.05,0.0011710247519682805,0.047880247902879924
5182,259.1,0.001178752185562811,0.04788018020895419
5183,259.15000000000003,0.0011880082316527327,0.047880090130968805
5184,259.2,0.001198538923680126,0.047879975818047864
5185,259.25,0.0012100731589415792,0.047879846607474685
5186,259.3,0.001222336926674989,0.04787974430628057
5187,259.35,0.0012350658725814641,0.047879787119894206
5188,259.40000000000003,0.0012480153969933931,0.04788021929708595
5189,259.45,0.0012609678951074324,0.04788126714955414
5190,259.5,0.0012737371196666614,0.04788202643604448
5191,259.55,0.0012861699334980575,0.047877927642920266
5192,259.6,0.0012981459023178102,0.0478652889669355
5193,259.65000000000003,0.0013095752611600319,0.04786375259799262
5194,259.7,0.001320395788908752,0.04789353565194522
5195,259.75,0.001330569070114055,0.0479254814006884
5196,259.8,0.0013400765361179995,0.04793925209681054
5197,259.85,0.001348915579613258,0.047942560817356296
5198,259.90000000000003,0.0013570959428140263,0.047943149089976274
5199,259.95,0.0013646364982254483,0.04794339702793497
5200,260.0,0.001371562476733637,0.047943655723163496
5201,260.05,0.0013779031506388805,0.047943901447318665
5202,260.1,0.0013836899477786006,0.047944103565272386
5203,260.15000000000003,0.0013889549541078459,0.04794425720749028
5204,260.2,0.0013937297532166078,0.04794436963854023
5205,260.25,0.0013980445492215705,0.04794445063182286
5206,260.3,0.0014019275221240541,0.04794450877899805
5207,260.35,0.0014054043701681469,0.04794455066485384
5208,260.40000000000003,0.0014084980006197592,0.04794458105078918
5209,260.45,0.0014112283379312386,0.047944603293371066
5210,260.5,0.0014136122258565109,0.0479446197370033
5211,260.55,0.0014156634074167587,0.04794463201812613
5212,260.6,0.0014173925736842119,0.047944641283817195
5213,260.65000000000003,0.0014188074789312662,0.047944648343709186
5214,260.7,0.0014199131259385591,0.04794465377408947
5215,260.75,0.0014207120309738322,0.04794465798891559
5216,260.8,0.0014212045831184768,0.04794466128836825
5217,260.85,0.001421389516854802,0.0479446638921904
5218,260.90000000000003,0.0014212645197201625,0.047944665962748434
5219,260.95,0.0014208269976081743,0.047944667621101875
5220,261.0,0.0014200750181007351,0.0479446689583131
5221,261.05,0.0014190084456969518,0.047944670043465996
5222,261.1,0.0014176302708198908,0.047944670929411584
5223,261.15000000000003,0.00141594811566947,0.04794467165691543
5224,261.2,0.001413975873526739,0.04794467225768826
5225,261.25,0.0014117354041141182,0.04794467275660672
5226,261.3,0.0014092581674985745,0.04794467317335828
5227,261.35,0.0014065866365308348,0.04794467352367397
5228,261.40000000000003,0.0014037752891618979,0.04794467382024102
5229,261.45,0.0014008909558805903,0.04794467407339836
5230,261.5,0.0013980122948022732,0.04794467429164617
5231,261.55,0.0013952281981680736,0.04794467448203229
5232,261.6,0.0013926350071664943,0.04794467465043842
5233,261.65000000000003,0.0013903325285325903,0.047944674801782515
5234,261.7,0.001388418998036007,0.047944674940171066
5235,261.75,0.001386985303095131,0.0479446750690036
5236,261.8,0.0013861089293365626,0.04794467519104711
5237,261.85,0.001385848198956793,0.047944675308492314
5238,261.90000000000003,0.0013862373905876902,0.047944675422998545
5239,261.95,0.0013872832521849576,0.047944675535734824
5240,262.0,0.001388963242241033,0.047944675647420866
5241,262.05,0.0013912255848581015,0.04794467575837683
5242,262.1,0.0013939909438827162,0.04794467586857418
5243,262.15000000000003,0.0013971552604461106,0.04794467597769901
5244,262.2,0.0014005931013253814,0.04794467608521382
5245,262.25,0.0014041607599511977,0.04794467619042693
5246,262.3,0.0014076983427786145,0.047944676292557116
5247,262.35,0.001411030146403341,0.047944676390798344
5248,262.40000000000003,0.0014139627583498419,0.04794467648437602
5249,262.45,0.0014162804700452052,0.04794467657259014
5250,262.5,0.0014177377582433733,0.047944676654854246
5251,262.55,0.0014180487762686445,0.04794467673072003
5252,262.6,0.0014168740323312575,0.04794467679989009
5253,262.65000000000003,0.0014138047858820737,0.047944676862218615
5254,262.7,0.0014083462682489148,0.04794467691771121
5255,262.75,0.0013999017706421038,0.04794467696650571
5256,262.8,0.0013877611025143726,0.04794467700886041
5257,262.85,0.0013710990466239755,0.047944677045132375
5258,262.90000000000003,0.0013489922413998307,0.04794467707575223
5259,262.95,0.0013204661043632602,0.04794467710120515
5260,263.0,0.00128458603283455,0.047944677122009484
5261,263.05,0.0012406072046728654,0.04794467713869883
5262,263.1,0.0011881915790771845,0.047944677151805795
5263,263.15000000000003,0.0011276849995750257,0.04794467716184853
5264,263.2,0.0010604184972768157,0.04794467716931936
5265,263.25,0.0009889580287752368,0.04794467717467968
5266,263.3,0.0009171886843257554,0.04794467717834992
5267,263.35,0.000850108807952986,0.04794467718070923
5268,263.40000000000003,0.00079325755978203,0.04794467718209154
5269,263.45,0.0007518190867673582,0.04794467718278218
5270,263.5,0.0007296041363025627,0.047944677183019764
5271,263.55,0.0007282222748413702,0.047944677182992744
5272,263.6,0.0007467374777540368,0.04794467718283844
5273,263.65000000000003,0.0007819290979873767,0.047944677182641136
5274,263.7,0.0008290439188630195,0.04794467718243007
5275,263.75,0.0008827558627528576,0.04794467718217464
5276,263.8,0.0009380295871612404,0.04794467718178055
5277,263.85,0.0009906926346058046,0.047944677181086165
5278,263.90000000000003,0.0010376720121018622,0.047944677179853235
5279,263.95,0.0010769655175963122,0.04794467717776549
5280,264.0,0.001107465096122726,0.04794467717442137
5281,264.05,0.001128741667349798,0.047944677169336015
5282,264.1,0.0011408666231604388,0.04794467716193775
5283,264.15000000000003,0.0011443069584685143,0.04794467715157824
5284,264.2,0.0011398984779171174,0.047944677137542545
5285,264.25,0.0011288753109593545,0.04794467711907713
5286,264.3,0.0011129124225006577,0.04794467709541488
5287,264.35,0.0010941228944327495,0.04794467706582182
5288,264.40000000000003,0.0010749514093338567,0.047944677029649274
5289,264.45,0.001057930026091677,0.047944676986395915
5290,264.5,0.0010453149996747378,0.04794467693577131
5291,264.55,0.0010386885243985236,0.04794467687776323
5292,264.6,0.0010386525471606908,0.04794467681269099
5293,264.65000000000003,0.0010447294329307944,0.047944676741237924
5294,264.7,0.0010555119508688022,0.04794467666446142
5295,264.75,0.0010690090086776427,0.047944676583752795
5296,264.8,0.0010830672911670233,0.047944676500762354
5297,264.85,0.0010957439536219504,0.04794467641727143
5298,264.90000000000003,0.0011055522377786183,0.0479446763350216
5299,264.95,0.0011115647078501992,0.0479446762555182
5300,265.0,0.001113405184087213,0.047944676179815564
5301,265.05,0.0011111779015936243,0.0479446761083156
5302,265.1,0.001105376475011125,0.047944676040593784
5303,265.15000000000003,0.0010967983382734153,0.04794467597527462
5304,265.2,0.001086472873466641,0.047944675909965644
5305,265.25,0.0010755988985627753,0.04794467584125103
5306,265.3,0.0010654810763647802,0.04794467576473743
5307,265.35,0.0010574547223390317,0.04794467567512417
5308,265.40000000000003,0.0010527933077130944,0.04794467556628143
5309,265.45,0.00105260108576263,0.04794467543129428
5310,265.5,0.001057702410275482,0.04794467526245565
5311,265.55,0.0010685464485447767,0.04794467505116918
5312,265.6,0.0010851480891519217,0.0479446747877407
5313,265.65000000000003,0.00110708117595692,0.047944674461038644
5314,265.7,0.001133529512109199,0.0479446740580072
5315,265.75,0.0011633877316718202,0.04794467356298501
5316,265.8,0.0011953927985047768,0.047944672956831476
5317,265.85,0.0012282613993148778,0.04794467221579087
5318,265.90000000000003,0.0012608101486337787,0.04794467131003699
5319,265.95,0.0012920427834534239,0.04794467020184027
5320,266.0,0.0013211981475229051,0.047944668843234846
5321,266.05,0.0013477614691331779,0.04794466717310797
5322,266.1,0.0013714471561204922,0.0479446651135933
5323,266.15000000000003,0.0013921635694508646,0.04794466256576983
5324,266.2,0.0014099696690487433,0.04794465940480752
5325,266.25,0.0014250312300099965,0.04794465547517761
5326,266.3,0.0014375816167023993,0.0479446505874788
5327,266.35,0.0014478896361192841,0.04794464452044306
5328,266.40000000000003,0.0014562351351691905,0.047944637035736606
5329,266.45,0.0014628918253437343,0.04794462792116957
5330,266.5,0.0014681162100258092,0.04794461709327191
5331,266.55,0.00147214129118375,0.047944604818122724
5332,266.6,0.001475173784884267,0.04794459215563473
5333,266.65000000000003,0.0014773937549272345,0.04794458179353753
5334,266.7,0.001478955797268306,0.04794457945887363
5335,266.75,0.0014799911257466656,0.04794459583693247
5336,266.8,0.001480610097854241,0.047944647599255805
5337,266.85,0.0014809048698635858,0.047944751743017176
5338,266.90000000000003,0.0014809519842594436,0.04794489715176482
5339,266.95,0.0014808147742237537,0.047944966990865805
5340,267.0,0.0014805455261628503,0.047944628281976986
5341,267.05,0.00148018737806455,0.04794342626732102
5342,267.1,0.0014797759541823848,0.04794153985560752
5343,267.15000000000003,0.0014793407492045836,0.047940602332380906
5344,267.2,0.0014789062809097242,0.04794223258022619
5345,267.25,0.0014784930315281056,0.047945516964853316
5346,267.3,0.0014781181961150162,0.04794827063161208
5347,267.35,0.001477796252173659,0.047949661419691515
5348,267.40000000000003,0.0014775393590095516,0.047950110917691045
5349,267.45,0.0014773575879833925,0.04795017767524474
5350,267.5,0.0014772589758244917,0.04795015280535468
5351,267.55,0.0014772493818672235,0.047950130106815224
5352,267.6,0.0014773321157640087,0.047950123389714744
5353,267.65000000000003,0.0014775072836305187,0.047950125475042286
5354,267.7,0.0014777707758488105,0.047950127361992854
