r_au,m_nfw_enclosed,v_keplerian,v_nfw_only,v_total
18.862124248496993,561.6834961299533,3.256264669716443,5.456956991802572,6.3546549245121495
18.911623246492987,562.6592923917328,3.252000428534177,5.454542678154745,6.350397043886154
18.961122244488976,563.6332357434442,3.2477528963045312,5.452130947376007,6.346150860386921
19.01062124248497,564.6053329606328,3.2435219641915087,5.449721807055975,6.3419163118488235
19.06012024048096,565.575590783725,3.23930752434902,5.447315264581643,6.337693336620852
19.109619238476952,566.5440159182477,3.235109469909334,5.444911327140701,6.333481873560716
19.159118236472946,567.5106150350491,3.2309276949717,5.442510001724818,6.329281862029043
19.208617234468935,568.4753947705148,3.226762094591123,5.440111295132857,6.325093241883646
19.25811623246493,569.4383617267852,3.222612564767304,5.437715213974032,6.320915953473891
19.30761523046092,570.3995224719705,3.218479002433736,5.43532176467103,6.316749937635133
19.35711422845691,571.3588835403633,3.2143613054469493,5.43293095346306,6.312595135683236
19.406613226452905,572.3164514326519,3.21025937257591,5.430542786408871,6.3084514894091805
19.456112224448898,573.2722326161297,3.20617310349157,5.428157269389701,6.304318941073733
19.505611222444887,574.226233524906,3.202102398756559,5.425774408112195,6.300197433402206
19.55511022044088,575.1784605601133,3.198047159815018,5.423394208111261,6.296086909579288
19.604609218436874,576.1289200901141,3.1940072889825823,5.4210166747528845,6.291987313243939
19.654108216432864,577.0776184507058,3.1899826894364964,5.418641813236901,6.287898588484374
19.703607214428857,578.0245619453252,3.1859732652058654,5.416269628599711,6.283820679833104
19.75310621242485,578.9697568452513,3.181978921162047,5.413900125716965,6.279753532262054
19.80260521042084,579.9132093898049,3.1779995630091684,5.411533309306187,6.275697091177747
19.852104208416833,580.8549257865511,3.174035097274778,5.409169183929375,6.271651302416557
19.901603206412826,581.7949122114957,3.1700854313006226,5.406807753995542,6.267616112240026
19.951102204408816,582.7331748092835,3.166150473233554,5.404449023763225,6.263591467330251
20.00060120240481,583.669719693394,3.162230132016554,5.402092997342945,6.2595773147853295
20.050100200400802,584.6045529463366,3.1583243173798863,5.399739678699644,6.2555736021148745
20.099599198396792,585.5376806198423,3.154432939832365,5.397389071655053,6.251580277235576
20.149098196392785,586.4691087350578,3.1505559106527454,5.395041179890052,6.247597288466855
20.198597194388775,587.3988432827349,3.146693141881224,5.3926960069469745,6.243624584526536
20.248096192384768,588.3268902234205,3.1428445463110584,5.390353556231875,6.239662114526618
20.29759519038076,589.2532554876447,3.1390100374803014,5.388013831016768,6.235709827969072
20.34709418837675,590.1779449761071,3.1351895296636374,5.385676834441822,6.231767674741717
20.396593186372744,591.100964559864,3.1313829378643367,5.3833425695175245,6.227835605114142
20.446092184368737,592.0223200805115,3.1275901778063107,5.38101103912681,6.223913569733686
20.495591182364727,592.9420173503684,3.1238111659262775,5.378682246027149,6.220001519621466
20.54509018036072,593.8600621526598,3.1200458193660277,5.376356192852612,6.216099406168474
20.594589178356713,594.7764602416958,3.116294055964794,5.37403288211589,6.2122071811317054
20.644088176352703,595.6912173430522,3.112555794251723,5.371712316210298,6.208324796630359
20.693587174348696,596.6043391537486,3.1088309534384417,5.369394497411728,6.204452205142071
20.74308617234469,597.5158313424254,3.1051194534117275,5.367079427880581,6.200589359499215
20.79258517034068,598.4256995495185,3.1014212147262685,5.364767109663671,6.196736212885235
20.842084168336672,599.3339493874361,3.0977361585975225,5.362457544696086,6.19289271883104
20.891583166332666,600.2405864407302,3.0940642068946675,5.360150734803036,6.189058831211436
20.941082164328655,601.1456162662694,3.0904052821336454,5.357846681701657,6.185234504241613
20.99058116232465,602.049044393411,3.0867593074702913,5.355545387002797,6.18141969247368
21.04008016032064,602.9508763241687,3.0831262066935583,5.353246852212758,6.177614350793226
21.08957915831663,603.8511175333842,3.079505904218826,5.350951078735038,6.173818434415955
21.139078156312625,604.7497734688918,3.075898325081295,5.34865806787201,6.1700318988843375
21.188577154308614,605.6468495516872,3.0723033949294667,5.346367820826609,6.166254700064326
21.238076152304608,606.5423511760912,3.0687210400187093,5.344080338703962,6.162486794142099
21.2875751503006,607.4362837099153,3.0651511872049038,5.341795622513018,6.158728137620857
21.33707414829659,608.3286524946229,3.061593763938168,5.339513673168132,6.1549786873176515
21.386573146292584,609.2194628454935,3.0580486982566684,5.337234491490638,6.151238400360258
21.436072144288577,610.108720051781,3.0545159187805035,5.334958078210385,6.147507234184093
21.485571142284567,610.9964293768749,3.050995354705668,5.332684433967262,6.143785146529157
21.53507014028056,611.8825960584595,3.0474869357980916,5.330413559312692,6.140072095437044
21.584569138276553,612.7672253086689,3.0439905923877566,5.3281454547110965,6.136368039247946
21.634068136272543,613.6503223142471,3.0405062553628843,5.3258801205413535,6.132672936597745
21.683567134268536,614.531892236699,3.0370338561641987,5.32361755709821,6.128986746415095
