Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
1.0791906972949536,4.725588249786062,6.8910066048875045,0.4443315352667695,0.5685286128041135,-0.1286098043140816,0.22246926064562741,0
0.9609098070759985,3.163623697136635,8.211136680093325,0.5408629263899165,0.44208683319443987,-0.19598924055930442,0.25995629322402397,0
0.5260897363483368,4.172697695675291,11.215680773848486,0.3655746196453854,0.7113139215428034,-0.2590344851728727,0.04074492215022672,0
0.8101292034448431,3.3140131185191373,8.594078350702363,0.4194289398059359,0.41477313875541555,-0.21479167355015483,0.12729761180890853,0
0.942137804125463,4.406569242902223,10.608340077842684,0.43048498587661765,0.44876943346750875,-0.1570899361485856,0.2700973484361673,0
0.8660809852259417,6.058717411547213,9.994884081668417,0.5099188323192358,0.26622682955820653,-0.11676830599428623,0.1890497322220324,0
1.054045704968921,7.96541136121548,12.82471314787361,0.47647243312639853,0.38215178194728144,-0.09267897047485547,0.3426950223058772,1
1.721793817707866,2.9581550293589096,7.251884712273543,0.45379583129251416,0.5307895701149878,-0.05592521163481622,0.23681184026554758,0
0.4196124301655575,2.769590932124492,7.66214573043951,0.5255387869926919,0.2958765881513322,-0.18375813551458728,0.07177423956952197,0
0.7938714390729765,5.57588321831067,9.35847570339629,0.5483259097744234,0.5398532998805294,-0.10604384074346788,0.1380500263728744,0
0.992260364725298,1.6154710853672447,5.298193663663936,0.5060187769690849,0.43321472449375,-0.3200614968198381,0.34942959355878467,0
1.7334480652379884,3.3460601655463007,6.971774711352941,0.4748571151250148,0.7009390492938106,-0.05263546052689899,0.18454473986089237,0
0.9938773585982256,4.083114656033623,5.64401419554291,0.4309444903501436,0.5640836437203672,-0.18592868001226762,0.0970314847733078,0
0.5334446553168944,7.921778096299411,10.100918634346586,0.5759712367065806,0.5572972335941527,-0.09299432990298959,0.14320853762497898,0
0.8461121670181976,1.8798626844907105,5.483655111399357,0.5061237456145341,0.7395748410240225,-0.23839929605620747,0.10098944228199752,0
0.5847898902774594,5.902463573253298,8.529533114129043,0.549234934951415,0.3266159840384187,-0.1355670684484219,0.07186118177389096,0
2.151706054406595,4.863805928993644,10.306563704546175,0.35018760966447304,0.27360840036045736,0.008051335543401572,0.15855563333597633,1
2.330003589335193,7.420514002540527,8.869475612927193,0.49253838114638104,0.6680524351306797,0.032878575455410744,0.13468868988863286,1
1.5674485982645217,4.768458799080739,10.823275184922291,0.5109386360655761,0.2987831830126088,-0.031383280460362185,0.41814180112243327,1
2.2148580970078595,3.712297079229173,5.518806391924991,0.3877488248245065,0.3516551170072958,0.04287380373296601,0.21137023854372958,1
1.279612144560162,3.2769933364726263,4.610754642014477,0.539675351409441,0.4396753094579193,-0.15083175923087264,0.4121829889956947,1
0.7759326889802064,4.310929490462236,8.878669012307942,0.37749990698288827,0.6982710772442106,-0.09323767489356961,0.05162826145946583,0
0.4949162731232926,4.584982767553923,5.774840513949231,0.4943650763979061,0.2177416932783213,-0.2142848904508678,0.14175606257704026,0
0.9753757503111757,2.188000587911019,9.44317607934787,0.45867072929157937,0.3315723817929802,-0.12334783722523386,0.18961329453229442,0
0.9129730475068395,2.983840059373706,7.404510915945478,0.43664855586055595,0.3492770184774212,-0.24477083133839686,0.1379263158617166,0
0.6465509899219047,7.38418897261103,8.055277121705519,0.549917989821982,0.8472467610726019,-0.09451118183518165,0.10361071315277057,0
0.5879105257637559,5.2703087361232805,10.348836489960984,0.36987026290140707,0.5132707223575596,-0.1319112528380986,0.0847316389316237,0
